pedes,pedas
pegi,pergi
pelajrn,pelajaran
pelcija,persija
pemaen,pemain
pemerintahanya,pemerintahannya
pemimpinsejati,pemimpin sejati
pemmpin,pemimpin
pemrintah,pemerintah
pen,ingin
pengadila,pengadilan
pengen,ingin
penghadangan,pengadangan
pengin,ingin
pengkhianat,penghianat
peningg,pening
penistaagama,penista agama
penistaalquran,penista alquran
penistaquran,penista alquran
penjagannya,penjaganya
penjarakanaho,penjarakan ahok
penjarakanahok,penjarakan ahok
penjarakanpenistaagama,penjarakan penista agama
penjarakanpenistagama,penjarakan penista agama
penjarkan,penjarakan
penjarq,penjarakan
penunggangatauaktor,penunggang atau aktor
penyelasain,penyelesaian
peradilankan,peradilan
perduli,peduli
perjuanganmasihpanjang,perjuangan masih panjang
perlemen,parlemen
permanent,permanen
persiden,presiden
pertanggungjawabannya,tanggung jawabnya
perusakke,perusak
pesen,pesan
pg,pergi
pgen,ingin
pghadangan,pengadangan
pghargaan,penghargaan
pghasiln,penghasilan
pgluarn,pengeluaran
pgn,ingin
phenomenal,fenomenal
pict,gambar
pidakan,pidanakan
pilem,film
pilkasa,pemilihan kepala daerah
pilm,film
piluh,pilu
pingin,ingin
pinjem,pinjam
pinter,pintar
pinteran,lebih pintar
pipel,orang
pisan,banget
pjagaannya,penjagannya
pjebat,pejabat
pk,pak
pkai,pakai
pke,pakai
pkl,pukul
plaku,pelaku
planggaran,pelanggaran
playing,memainkan
plersija,persija
plg,pulang
plintar,pintar
plis,tolong
pljrn,pelajaran
plng,pulang
pls,tolong
pmimpin,pemimpin
pncitraan,pencitraan
pndh,pindah
pndkng,pendukung
pngecu,pengecut
pngen,ingin
pngn,ingin
pngorbananmu,pengorbananmu
pngusung,pengusung
pnistaan,penistaan
pnjng,panjang
pnting,penting
pntng,penting
pny,punya
pnya,punya
pokoe,pokoknya
pokokny,pokoknya
pokonya,pokoknya
polih,pulih
political,politik
politicians,polutikus
politk,politik
polriharusnetral,polri harus netral
poltik,politik
praktek,praktik
praperadilanpengadilan,praperadilan pengadilan
prasaan,perasaan
prayforahok,pray for ahok
prgi,pergi
prilaku,perilaku
prmhn,perumahan
prmptn,perempatan
prnah,pernah
prnh,pernah
programataujanji,program atau janji
proove,membuktikan
proseshukum,proses hukum
provocated,terprovokasi
prtai,partai
prthnkn,pertahankan
psantren2,pesantren pesantren
psl,pasal
psng,pasang
psr,pasar
pst,pasti
psti,pasti
ptg,penting
pulitik,politik
puna,punah
punye,punya
pura2,pura pura
puser,pusar
putaranpilkada,putaran pilkada
putaransaja,putaran saja
puter,putar
puterin,memutari
pzt,pasti
q,aku
qaqa,kakak
qq,kakak
qt,kita
qta,kita
quran,alquran
rabb,rabi
rabbal,rabi
rabbika,rabi
rada,agak
raimu,mukamu
rakyatcerdas,rakyat cerdas
rame,ramai
rame2,ramai ramai
rameken,ramaikan
ramekeun,ramaikan
rangorang,orang orang
rasane,rasanya
rates,nilai
rb,ribu
rbuan,ribu
reak,teriak
reborn,lahir kembali
rebuan,ribuan
rekayasana,rekayasanya
renew,memperbarui
ributin,meributkan
ripd,daripada
riziek,rizieq
riziq,rizieq
rkyt,rakyat
rmbt,rambut
rmh,rumah
rmhq,rumahku
robb,allah
roll,gulungan
rosulullah,rasulullah
rp,rupiah
rsk,rusak
rumongso,menurut
runs,lari
rushmoney,rush money
sabeb,bebas
sabi,bisa
saje,saja
salaam,salam
salahny,salahnya
salamdamai,salam damai
salamsalamjarisolo,salam dari solo
salamsatuputaran,salam satu putaran
salfok,salah fokus
salh,salah
saloom,salam
saltum,salah kostum
samapai,sampai
samapi,sampai
sambel,sambal
samo,sama
sampe,sampai
sante,santai
sape,siapa
sare,tidur
satua,satunya
satuputaran,satu putaran
saveahok,save ahok
savefpideleteahok,save fpi delete ahok
saveindonesia,save indonesia
savepakahok,save pak ahok
savetolerance,save toleransi
sayah,saya
sayamerasakan,saya merasakan
sbagai,sebagai
sbar,sabar
sbb,sebab
sberapa,seberapa
sbg,sebagai
sbgai,sebagai
sbgi,sebagai
sbh,subuh
sbl,sebelah
sblh,sebelah
sblhny,sebelahnya
sblm,sebelum
sblmny,sebelumnya
sblmnya,sebelumnya
sbnr,sebenarnya
sbnrny,sebenarnya
sbnrnya,sebenarnya
sbnt,sebentar
sbntr,sebentar
sbr,sabar
sbtr,sebentar
sbuk,sibuk
sbun,sabun
sbyahy,susilo bambang yudhoyono
sbyudhoyono,susilo bambang yudhoyono
scpatnya,secepatnya
scr,secara
sdah,sudah
sdarla,sadarlah
sdg,sedang
sdgkan,sedangkan
sdgkn,sedangkan
sdh,sudah
sdng,sedang
sdngkn,sedangkan
sdrlah,sadarlah
se7,setuju
seadilseadilnya,seadil adilnya
sebarken,sebarkan
sebel,kesal
sebenernya,sebenarnya
seberatseberatnya,seberat beratnya
sediih,sedih
segala,segala
segitu,sebegitu
segra,segera
sejujur,sejujurnya
sekedar,sekadar
sekola,sekolah
sekolompok,sekelompok
selaen,selain
selajutnya,selanjutnya
selaw,santai
selegowo,legawa
selfinya,swafotonya
selow,santai
semalem,semalam
semanga,semangat
semangatt,semangat
semangkin,semakin
sembaranagan,sembarang
sembuhin,sembuhkan
semngt,semangat
sempet,sempat
senen,senin
seneng,senang
sensi,sensitif
sensitifitas,sensitivitas
sentara,sementara
senyumaja,senyum saja
seorg,seorang
seorng,seorang
separo2,setengah setengah
seranganjantung,serangan jantung
serem,seram
sesek,sesak
seseorg,seseorang
setakat,sepakat
sgala,segala
sgelintir,segelintir
sgl,segala
sgpore,singapura
sgra,segera
sgt,sangat
shap,siap
shaps,siap
shbt,sahabat
shipping,pengangkutan
sholatnya,salatnya
shopback,belanja kembali
shrusnya,seharusnya
siapin,siapkan
sibangsat,si bangsat
sich,sih
sidi,sidik
sihat,sehat
siiaapp,siap
sikaat,sikat
sikafir,si kafir
sikaya,si kaya
simpat,sempat
singkron,sinkron
sionta,si onta
sj,saja
sja,saja
sjak,sejak
sjujurnya,sejujurnya
ska,suka
skali,sekali
skalian,sekalian
skalipun,sekalipun
skarang,sekarang
skg,sekarang
skit,sakit
sklh,sekolah
sklompok,sekelompok
skola,sekolah
skolah,sekolah
skr,sekarang
skrang,sekarang
skrg,sekarang
skrng,sekarang
skrny,sekiranya
slah,salah
slalu,selalu
slamanya,selamanya
slamat,selamat
slanjutnya,selanjutnya
slesai,selesai
slese,selesai
slg,saling
slh,salah
slhkn,salahkan
sll,selalu
sllu,selalu
slm,salam
slmat,selamat
slmt,selamat
slse,selesai
slseikan,selesaikan
sluruh,seluruh
sm,sama
sma,sama
smakin,semakin
smangat,semangat
smbg,sambung
smbh,sembuh
smbhyg,sembahyang
smbil,sambil
smbl,sambil
smbng,sambung
smbrg,sembarang
smbuh,sembuh
smcm,semacam
smengat,semangat
smg,semoga
smga,semoga
smgt,semangat
smgtt,semangat
smlm,semalam
smlmn,semalaman
smngt,semangat
smntr,sementara
smoga,semoga
smp,sampai
smpai,sampai
smpe,sampai
smpt,sempat
smua,semua
smuanya,semuanya
sndiri,sendiri
sndri,sendiri
sngaja,sengaja
sngt,sangat
sni,sini
soale,soalnya
socmed,media sosial
sodara,saudara
sodaraku,saudaraku
sohib,sahabat
sokap,ayah
soksokan,sok gaya
solat,salat
solodaritas,solidaritas
songang,songong
sono,sana
soo,jadi
sopo,siapa
sorang,seorang
sory,maaf
sosmednya,media sosialnya
speachless,terdiam
spele,sepele
sperti,seperti
spertii,seperti
spertinya,sepertinya
spnjng,sepanjang
sprt,seperti
sprti,seperti
sprtny,sepertinya
spti,seperti
sptny,sepertinya
spy,supaya
srg,sering
srigala,serigala
srta,serta
staystrong,tetap kuat
stelah,setelah
stgh,setengah
stiap,setiap
stlah,setelah
stlh,setelah
stngh,setengah
strength,kekuatan
stronger,lebih kuat
stts,status
sttus,status
sudh,sudah
suer,sumpah
sumpahin,menyumpahi
supo,super
surban,serban
surveynya,survei
sy,saya
sya,saya
syg,sayang
sygny,sayangnya
syilvie,sylvi
syipp,sip
sylviterus,sylvi terus
symbol,simbol
symuslim,saya muslim
syng,sayang
syp,siapa
system,sistem
taatulama,taat ulama
tabokin,menabok
tae,tai
tahanahok,tahan ahok
taik,tai
taiker,tai
taikers,tai
tajem,tajam
takbela,tidak membela
takda,tidak ada
talking,membicarakan
tambahin,tambahkan
tampa,tanpa
tampang2,tampang tampang
tandinga,tandingan
tangkapahok,tangkap ahok
tangkappenistaagama,tangkap penista agama
tangkappenjarakan,tangkap penjara
tangkep,tangkap
tanpapakai,tanpa pakai
tanye,tanya
taon,tahun
taonan,tahunan
tauk,tau
taun,tahun
tawakalna,tawakal
tawaw,tawa
td,tadi
tdi,tadi
tdk,tidak
tdny,tadinya
tdr,tidur
tdur,tidur
teesangka,tersangka
teeyus,terus
tegakang,tegakkan
tegakin,tegakkan
tekibul,terkibul
telor,telur
telp,telepon
telpon,telepon
temans,teman
temen,teman
temen2,teman teman
temenan,berteman
temenin,temani
tenaang,tenang
tenatng,tenang
tenggelemin,tenggelamkan
tep,tetap
tepelongo,terperanjat
teraniyaya,teraniaya
terasangka,tersangka
terdzolimi,terzalimi
terimakasih,terima kasih
terjalimi,terzalimi
terjd,terjadi
terjerembab,terjerembap
teroos,terus
terorganisiir,terorganisasi
teros,terus
tersangak,tersangka
tersangk,tersangka
tersengka,tersangka
tertwa,tertawa
teruss,terus
terzolimi,terzalimi
tesangka,tersangka
tetapahok,tetap ahok
tetapahokdjarot,tetap ahok djarot
tetapkawal,tetap kawal
tetapsemangatahok,tetap semangat ahok
tetapwaspada,tetap waspada
tetat,tetap
tetatplah,tetaplah
tetep,tetap
tetet,tetap
teteup,tetap
tgg jwb,tanggung jawab
tggu,tunggu
tgh,tengah
tangl,tanggal
tnggl,tanggal
tngal,tanggal
tgn,tangan
tgs,tugas
thanks,terima kasih
thats,itu
thd,terhadap
thdp,terhadap
theirs,mereka
thia,ini
things,berpikir
thn,tahun
thnx,terima kasih
thrust,mempercayai
thx,terima kasih
tiati,hati hati
tiba2,tiba tiba
tidka,tidak
timlen,lini masa
timses,tim sukses
tinggalin,tinggalkan
tionghowa,tionghoa
tipi,televisi
tipu2,tipu tipu
titled,judul
titokarna,tito karnavian
tjadi,terjadi
tjahaya,tjahaja
tjanggih,canggih
tjd,terjadi
tkg,tukang
tkut,takut
tl,lini masa
tlg,tolong
tlh,telah
tlng,tolong
tlp,telepon
tlpn,telepon
tmbah,tambah
tmbh,tambah
tmen,teman
tmn,teman
tmnnya,temannya
tmpat,tempat
tmpt,tempat
tmsk,termasuk
tnjakan,tanjakan
tnpa,tanpa
tny,ternyata
tnya,tanya
tnyt,ternyata
tobatt,tobat
toe,itu
toleransidamai,toleransi damai
topmarkotop,top
tp,tetapi
tpi,tetapi
tq,terima kasih
tranding,tren
transferanya,transferannya
trbayang,terbayang
trdakwa,terdakwa
trdpt,terdapat
treak,teriak
trending,mengetren
trends,tren
trgntng,tergantung
trima,terima
trims,terima kasih
trimz,terima kasih
trjadi,terjadi
trkdng,terkadang
trkenal,terkenal
trkhr,terakhir
trlalu,terlalu
trmasuk,termasuk
trmksh,terima kasih
trmsk,termasuk
trnsfr,transfer
trnyata,ternyata
trnyt,ternyata
trnyta,ternyata
trpeleset,terpeleset
trpengaruh,terpengaruh
trpksa,terpaksa
trpuruk,terpuruk
trs,terus
trsangka,tersangka
trsngk,tersangka
trsngka,tersangka
trsrh,terserah
trumps,trump
trus,terus
truss,terus
tsangka,tersangka
tsb,tersebut
tsbt,tersebut
tsk,tersangka
ttangga,tetangga
ttap,tetap
ttep,tetap
ttg,tentang
ttng,tentang
ttp,tetap
tu,itu
tuch,itu
tuh,itu
tuk,untuk
tukeran,tukaran
tungu,tunggu
tvnya,televisinya
tw,tau
twins,kembar
tydack,tidak
tyranny,tirani
u,kamu
ubat,obat
ucapqn,ucapan
udah,sudah
udd,sudah
udeh,sudah
udh,sudah
udhga,sudah tidak
ue,gue
uga,juga
ugalugalan,ugal ugalan
ujan2an,hujan hujanan
ujungujungnya,ujung ujungnya
ummat,umat
umumin,mengumumkan
ungkapkn,mengungkapkan
untk,untuk
untkmu,untukmu
untukv,untukku
usak,rusak
ustot,ustaz
utk,untuk
uuduud,undang undang dasar
uwong,orang
vidio,video
von,menelepon
vote,memilih
voters,pemilih
vroh,bro
w,gue
wad,buat
waduhh,waduh
wae,saja
waktuny,waktunya
walopun,walaupun
wassalamukum,wasslamualaykum
wat,buat
ways,arah
welkam,selamat datang
whats,apa
wings,sayap
wins,menang
wkakwk,wkwk
wkt,waktu
wktu,waktu
wkwkwkkw,wkwk
wkwkwkwk,wkwk
wkwkwkwwk,wkwk
wl,walau
wlopun,walaupun
wlpun,walaupun
wlwpn,walaupun
wong,orang
words,kata
wow,wah
wuih,wah
y,iya
yaa,ya
yah,ya
yak,ya
yakk,ya
yank,sayang
yaopo,ya apa
yap,iya
yaudah,ya sudah
yaudh,ya sudah
yaw,iya
ye,iya
yg,yang
ygvtidak,yang tidak
yh,ya
yng,yang
yo,iya
yoi,iya
ysalaharah,salah arah
yup,iya
yups,iya
yupz,iya
ywdh,ya sudah
zholim,zalim
zholimi,zalim
zolimi,menzalimi
zong,apes
zupeer,super
20tahunpks,20 tahun pks
2018gantigubernur,2018 ganti gubernur
2019asalbukanjokowi,2019 asal bukan jokowi
2019forjkw,2019 for jokowi
2019gantikacung,2019 ganti kacung
2019g,2019 ganti presiden
2019ga,2019 ganti presiden
2019ganti,2019 ganti presiden
2019gantip,2019 ganti presiden
2019gantipesinden,2019 ganti presiden
2019gantipre,2019 ganti presiden
2019gantipres,2019 ganti presiden
2019gantipresid,2019 ganti presiden
2019gantipreside,2019 ganti presiden
2019gantipresiden,2019 ganti presiden
2019gantipresidenbaru,2019 ganti presiden baru
2019gantipresidenkacung,2019 ganti presiden kacung
2019gantirezim,2019 ganti rezim
2019gantisistem,2019 ganti sistem
2019gantitelor,2019 ganti telor
2019jokowilagi,2019 jokowi lagi
2019jokowilanjutkan,2019 jokowi lanjutkan
2019jokowiend,2019 jokowi selesai
2019kitatetapjokowi,2019 kita tetap jokowi
2019lanjutjokowi,2019 lanjut jokowi
2019pilihjokowi,2019 pilih jokowi
2019prabowoanismatta,2019 prabowo anis matta
2019prabowopresiden,2019 prabowo presiden
2019prabowopresident08,2019 prabowo presiden
2019prabowori1,2019 prabowo satu
2019presidenbaru,2019 presiden baru
2019tenggelamkanjokowikesungaisiak,2019 tenggelamkan jokowi ke sungai siak
2019t3tapjokowi,2019 tetap jokowi
2019tetapjokow,2019 tetap jokowi
2019tetapjokowi,2019 tetap jokowi
2019tetapjokowiganti,2019 tetap jokowi ganti
2019tetapjokowiyangdiganti,2019 tetap jokowi yang diganti
abal2,abal abal
aagym,abdullah gymnastiar
4bdurrahman,abdurrahman
aadren,adren
aaghr,ah
aah,ah
aahh,ah
aarrgghh,ah
aakuu,aku
aaminn,amin
aanjing,anjing
aarman,arman
aaron,aron
abah,ayah
abam,ayah
6ambang,bambang
8angsat,bangsat
80kg,delapan puluh kilogram
80an,delapan puluhan
8an,delapanan
2jtnya,dua jutanya
2x,dua kali
2periode,dua periode
24rb,dua puluh empat ribu
20menit,dua puluh menit
20rb,dua puluh ribu
20tahun,dua puluh tahun
27-Jun,dua puluh tujuh juni
27m,dua puluh tujuh meter
260jt,dua ratus enam puluh juta
250juta,dua ratus lima puluh juta
200rbu,dua ratus ribu
298m,dua ratus sembilan puluh delapan meter
200an,dua ratusan
2th,dua tahun
2thn,dua tahun
2untukjabar,dua untuk jawa barat
2untukjatim,dua untuk jawa timur
14rb,empat belas ribu
4d,empat dimensi
4jam,empat jam
4x,empat kali
4minute,empat menit
48km,empat puluh delapan kilometer
48g,empat puluh gram
40an,empat puluhan
400km,empat ratus kilometer
400t,empat ratus triliun
4tahun,empat tahun
16gb,enam belas giga byte
16jam,enam belas jam
16th,enam belas tahun
6line,enam garis
65kg,enam puluh lima kilogram
6t,enam triliun
5in1,five in one
aa,kakak
_klompok,kelompok
_kepada,kepada
15jt,lima belas juta
5x,lima kali
5katauntukhariini,lima kata untuk hari ini
50rb,lima puluh ribu
53thgolkar,lima puluh tiga tahun golkar
500an,lima ratusan
5th,lima tahun
1st,pertama
1jt,satu juta
1kg,satu kilogram
1periode,satu periode
1t,satu triliun
93tahun,sembilan puluh tiga tahun
97miliar,sembilan puluh tujuh miliar
9th,sembilan tahun
10jt,sepuluh juta
10kk,sepuluh juta
10k,sepuluh ribu
10rb,sepuluh ribu
10th,sepuluh tahun
120k,seratus dua puluh ribu
145k,seratus empat puluh lima ribu
149rb,seratus empat puluh sembilan ribu
515ukm4w4t1,si sukmawati
2oeharto,soeharto
5oekarno,soekarno
3some,threesome
13rb,tiga belas ribu
3jari,tiga jari
3lauk10ribu,tiga lauk sepuluh ribu
30s,tiga puluh detik
35ribu,tiga puluh lima ribu
35t,tiga puluh lima triliun
30m,tiga puluh meter
30rb,tiga puluh ribu
30an,tiga puluhan
300an,tiga ratusan
3tahun,tiga tahun
7oko,toko
17an,tujuh belasan
75jt,tujuh puluh lima juta
7th,tujuh tahun
ngacak,acak
nadakah,adakah
nadalah,adalah
nade,adik
nadek,adik
nadilkan,adilkan
nadilnya,adilnya
ngadmin,admin
nagak,agak
nagama,agama
nahok,ahok
najaran,ajaran
nakhir2,akhir akhir
nakhirnya,akhirnya
nakibat,akibat
nakibatnya,akibatnya
naktivis,aktivis
naku,aku
nane,aku
naq,aku
naqu,aku
nakun,akun
nalbum,album
nalesane,alesannya
nalhamdulillah,alhamdulillah
nalhmadulilah,alhamdullilah
nalhasil,alhasil
nalias,alias
naloclair,aloclair
naman,aman
nambil,ambil
ngambil2,ambil ambil
namigo,amigo
naamiin,amin
namnesia,amnesia
nanak,anak
nanaknya,anaknya
ndre,andre
naneh,aneh
nangkut,angkut
nanies,anies
nanj,anjing
nanjing,anjing
nasu,anjing
nanjir,anjir
nanjirr,anjir
nantek,antek
nantum,antum
napadah,apa dah
napalagi,apa lagi
napasih,apa sih
napaan,apaan
napabila,apabila
napakah,apakah
napapun,apapun
naparat,aparat
narah,arah
nargumen,argumen
narsitektur,arsitektur
nartinya,artinya
nartis,artis
nasset,aset
nashobiyyah,ashabiyyah
msia,asia
nasing,asing
nastagfirullah,astagfirullah
nastaghfirullah,astagfirullah
nasumsi,asumsi
nasiik,asyik
natap,atap
natas,atas
natau,atau
nate,ate
naura,aura
nawak,awak
nawal,awal
nayah,ayah
nayo,ayo
ncomeonla,ayolah
nbabi,babi
nbaca,baca
nbacot,bacot
nbr,badan penyelenggara jaminan sosial kesehatan
nbagaimana,bagaimana
nbgaimana,bagaimana
nbagi,bagi
nbagus,bagus
nbahasa,bahasa
nbahkan,bahkan
nbajingan,bajingan
nbalasan,balasan
nbambang,bambang
nemen,banget
nbangga,bangga
nbangke,bangkai
nbangsaa,bangsa
nbangsad,bangsat
nbani,bani
muito,banyak
nbanyak,banyak
nbaxak,banyak
neko2,banyak mau
nbarangkali,barangkali
nbaru,baru
nbarulah,barulah
nbasa,basa
nbatas,batas
nbau,bau
nbbm,bbm
nbeberapa,beberapa
nbeda,beda
nbegitu,begitu
nbegitulah,begitulah
nbego,bego
nbegundal,begundal
nbejat,bejat
nbela,bela
nbelajar,belajar
nblkgn,belakang
nbeli,beli
nbeliau,beliau
nbelum,belum
nblom,belum
ndurung,belum
nbencii,benci
nbneran,beneran
nbensin,bensin
nberagamalah,beragamalah
nberak,berak
nberarti,berarti
nberati,berarti
nberas,beras
nberasa,berasa
nberbanggalah,berbanggalah
nberbeda,berbeda
nberbekal,berbekal
mongomong,berbicara
nberbusa,berbusa
nbrengsek,berengsek
nberhentilah,berhentilah
nberi,beri
nberkembang,berkembang
ngayal,berkhayal
momotoran,bermotoran
musuhan,bermusuhan
musuhen,bermusuhan
nanyi,bernyanyi
nbersama,bersama
nbersatu,bersatu
nanya2,bertanya
nbertengkar,bertengkar
nbesanpun,besan pun
nbsok,besok
nbesok2,besok besok
nbetul,betul
nbiadab,biadab
nbiar,biar
nbiarin,biarin
nbiarlah,biarlah
nbiasa,biasa
nbiasalah,biasalah
nbiasanya,biasanya
nbilang,bilang
nbioskop,bioskop
nbisa,bisa
nbismillah,bismillah
nblangsak,blangsak
nbobrok,bobrok
nbodo,bodoh
nbodoh,bodoh
nbolehlah,bolehlah
nbom,bom
nbonek,bonek
nboro,boro
nbock,box
nbpjs,bpjs
nbuah,buah
nbuang,buang
nbikin,buat
nbuat,buat
nbuka,buka
nbukan,bukan
months,bulan
moon,bulan
nbulat,bulat
nbundo,bunda
nbosok,busuk
nbuta,buta
nbutakah,butakah
nbtw,by the way
ncampur,campur
ncangkemu,cangkemu
ncangkul,cangkul
ncb,cat
ncebong,cebong
ncebong2,cebong
ncelakalah,celakalah
ncermah,ceramah
neria,ceria
ncewek,cewek
ncharlie,charlie
ncuihh,cih
ncinta,cinta
ncitra,citra
ncoba,coba
ncobalh,cobalah
ncocot,cocot
ncongor,congor
ncontohny,contohnya
ncopot,copot
ncowo,cowok
ncuma,cuma
ndadanya,dadanya
ndki,daerah khusus ibukota
ndagel,dagel
ndaging,daging
ndahulu,dahulu
ndalam,dalam
nand,dan
ndan,dan
ndll,dan lain lain
ndana,dana
ndpt,dapat
ndari,dari
ndaripada,daripada
ndasar,dasar
ndsr,dasar
ndaya,daya
ndayak,dayak
ndeket,dekat
ndendam,dendam
ndengan,dengan
ndgn,dengan
ndengar,dengar
ndepok,depok
ndewa,dewa
nank,di
ndiluar,di luar
ndimana,di mana
ndimanapun,di manapun
ndia,dia
ndiem,diam
ndiantara,diantara
ndidudukin,diduduki
ndigoyang,digoyang
ndek,dik
ndikenal,dikenal
ndilan,dilan
nangdi,dimana
ndi,dimana
ndiperlakukan,diperlakukan
ndireksi,direksi
ndiri,diri
ndisana,disana
ndiserbu,diserbu
ndisini,disini
nditanyain,ditanyai
nditegur,ditegur
nditemukan,ditemukan
ndominasi,dominasi
ndomisili,domisili
ndower,dower
ndowoon,dowoon
ndropelepasa,dropelepasa
nduduk,duduk
nduh,duh
nduit,duit
nduku,duku
ndukun,dukun
ndulu,dulu
ndongok,dungu
ndungu,dungu
ndunia,dunia
ndunyo,dunia
nedan,edan
nekonomi,ekonomi
nekor,ekor
nekor6,ekor
nekr,ekor
nekspektasi,ekspektasi
nekspetasi,ekspektasi
nelhanan,elhanan
nelite,elite
nelkana,elkana
neliyakim,elyakim
nemak,emak
nemosi,emosi
mpo,empok
mpok,empok
mpu,empu
nepu,empu
nenak,enak
nentah,entah
nentahlah,entahlah
neropa,eropa
nesdegan,es degan
nfadhli,fadli
nfadli,fadli
nfahri,fahri
nfaaiz,faiz
nfakir,fakir
nfi,fi
movie,film
nfilm,film
nfyi,for your information
nfreeport,freeport
nfwb,friend with benefit
nfpi,front pembela islam
nfull,full
ngadis,gadis
ngaptek,gagap teknologi
ngamis,gamis
ngambekan,gampang mengambek
ngamukan,gampang mengamuk
ngan,gan
nganti,ganti
ngara,gara
ngara2,gara gara
ngaram,garam
ngarang,garang
ngarap,garap
ngaruda,garuda
ngary,gary
ngasal,gasal
ngayamu,gayamu
ndut,gendut
nervous,grogi
mountain,gunung
muahaha,haha
nahahahahhaha,haha
ngahahaha,haha
nehehe,hehe
nehehehe,hehe
nderekgusmus,ikut gus mus
nalong,kalong
nalus,kalong
ndeso,kampungan
ndesomu,kampungan
ngata,kata
ngalor,ke utara
nbalikin,kembalikan
napa2,kenapa kenapa
nape2,kenapa kenapa
napada,kepada
mompas,kompas
ncat,kucing
naileen,kuku palsu
nerd,kutu buku
nauk,lauk
ndelok,lihat
mup,maaf
muahal,mahal
mpr,majelis permusyawaratan rakyat
mprs,majelis permusyawaratan rakyat sementara
mui,majelis ulama indonesia
mu�,make up artist
nalah,malah
ngalam,malang
mommy,mama
muncungnya,mancungnya
mtan,mantan
mrah,marah
mry,marry
mz2,mas mas
msyrakt,masyarakat
msyrkt,masyarakat
mtmu,matamu
mripate,matanya
mtk,matematika
mrmang,memang
nemang,memang
nemg,memang
nemangnya,memangnya
monitoring,memantau
mwmbenarkan,membenarkan
mrmbuat,membuat
mojok,memojok
mpromosikan,mempromosikan
muja2,memuja
muji2,memuji
muluskan,memuluskan
musingin,memusingkan
musuhi,memusuhi
musuhin,memusuhi
muter,memuter
naboki,menabok
nabrak,menabrak
nabuungg,menabung
nagih,menagih
nakut2,menakuti
namani,menamai
nambahi,menambahkan
nambahin,menambahkan
nambang,menambang
nampar,menampar
namparinn,menampari
nampilin,menampilkan
nacap,menancap
nancepin,menancapkan
neken,menandatangani
nanganin,menangani
nanggapin,menanggapi
nanggepin,menanggapi
nanggung,menanggung
nanges,menangis
nangis,menangis
nangis2,menangis
nangislaj,menangislah
nangkep,menangkap
nantang,menantang
nanyain,menanyakan
naroh,menaruh
narok,menaruh
nasihatin,menasehati
nasihatkan,menasehati
nata,menata
nago,menawar
nawar,menawar
nawar2in,menawari
nawarin,menawari
nayangin,menayangkan
ndisiti,mendahului
musikan,mendengarkan musik
nebar,menebar
nebarkan,menebarkan
negur,menegur
nelfon,menelpon
nelpon,menelpon
nelponin,menelponi
nembak,menembak
nembakin,menembaki
nempel,menempel
nemplok,menempel
nemui,menemui
nemuin,menemui
nentuin,menentukan
nerawang,menerawang
nerima,menerima
nerka,menerka
nerobos,menerobos
netas,menetas
netes,menetes
ngacangin,mengacang
ngada2,mengada ada
ngadu,mengadu
ngajak2,mengajak
ngajakin,mengajak
ngajarkan,mengajarkan
ngajinya,mengajinya
ngajix,mengajinya
ngajuin,mengajukan
ngaku2,mengaku
mrngakui,mengakui
ngakuin,mengakui
ngalah2in,mengalahkan
ngalahi,mengalahkan
ngalamin,mengalami
mrngalir,mengalir
ngalir,mengalir
ngambang,mengambang
ngabilin,mengambilkan
ngamen,mengamen
ngancem,mengancam
ngadalin,mengandalkan
ngandalin,mengandalkan
nganggep,menganggap
nganggur,menganggur
ngangkang,mengangkang
ngangkangin,mengangkangi
ngangkat,mengangkat
ngangkut,mengangkut
nganjing2in,menganjing anjingkan
ngantar,mengantar
ngantuk,mengantuk
ngantukk,mengantuk
nganutnya,menganutnya
ngatai,mengatai
ngataian,mengatai
ngatasi,mengatasi
ngatasin,mengatasi
ngatasinnya,mengatasi
ngatur2,mengatur ngatur
ngawasin,mengawasi
negeri2,mengerikan
ngartii,mengerti
mortgage,menggadaikan
ndusel2,menggusel
ngadepin,menghadapi
ngalus,menghaluskan
mrnghancurkan,menghancurkan
ngancurin,menghancurkan
ngarepin,mengharapkan
ndownload,mengunduh
nenurut,menurut
nenyebalkan,menyebalkan
mrasa,merasa
mrk,mereka
mrkapun,merekapun
mrumuska,merumuskan
mrupakan,merupakan
mskipun,meskipun
mskpun,meskipun
mrip,mirip
mokondo,modal kontol doang
modalnyo,modalnya
modyar,modar
moden,modern
modusbanget,modus banget
moel,moeldoko
murdani,moerdani
moga2,moga moga
mohabbatein305,mohabbatein
monmaap,mohon maaf
moen,momen
moment,momen
momentnya,momennya
momenum,momentum
monastic,monastik
mongol,mongolia
monorit,monosit
monyet2,monyet monyet
monyet2nya,monyet monyetnya
morah,moral
morat,moral
morfotin,morfin
morphin,morfin
mtf,motif
motogp,moto gp
moge,motor gede
moveon,move on
mrebesmili,mrebes mili
mrsm,mrs
muach,muah
muuaak,muak
muakmuakmuak,muak muak muak
muallaf,mualaf
muadzin,muazin
muasin,muazin
muba,mubah
mubaligh,mubalig
muballighnya,mubalignya
mudo,muda
mudika,muda mudi katolik
mudah2an,mudah mudahan
mudah2n,mudah mudahan
mudharat,mudarat
mudharatnya,mudaratnya
mogoladoh,mugholadoh
mohamad,muhammad
mohammad,muhammad
mohd,muhammad
muhamad,muhammad
muhammadi,muhammad
muhkamat,muhammad
msapril,muhammad sapril
